id,determination_score,determination_id,event_id,date,deployment_id,deployment_name,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,species,bbox
823200,0.48566827178001404,6453,10348,Sep 5 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia miserulata,"[7060.0, 392.0, 7265.0, 648.0]"
823201,0.8670108318328851,11613,10405,Sep 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[15.0, 5469.0, 1376.0, 6750.0]"
823202,0.9435632824897761,11613,10405,Sep 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8049.0, 5348.0, 9152.0, 6944.0]"
823203,0.9495640397071831,11613,10342,Aug 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7771.0, 4273.0, 7984.0, 4489.0]"
823204,0.95659190416336,11613,10342,Aug 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5694.0, 891.0, 6930.0]"
823205,0.9448419213294981,11613,10342,Aug 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7822.0, 5883.0, 8888.0, 6902.0]"
823206,0.9416902661323541,11613,10342,Aug 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[264.0, 3727.0, 586.0, 4094.0]"
823207,0.9556668996810911,11613,10342,Aug 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8584.0, 6038.0, 8961.0, 6939.0]"
823208,0.794568359851837,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[8009.0, 2904.0, 8376.0, 3242.0]"
823209,0.788115382194519,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5115.0, 3029.0, 5305.0, 3299.0]"
823210,0.9105064868927001,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5572.0, 1710.0, 6321.0, 2057.0]"
823211,0.9382225871086121,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[2751.0, 332.0, 2965.0, 727.0]"
823212,0.714870393276214,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[3608.0, 251.0, 3733.0, 461.0]"
823213,0.891142785549163,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6781.0, 0.0, 6896.0, 104.0]"
823214,0.9612928628921501,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7705.0, 5699.0, 8602.0, 6918.0]"
823215,0.24501168727874703,2817,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia tripunctaria,"[37.0, 4983.0, 370.0, 5126.0]"
823216,1.0,6,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[10.0, 4492.0, 520.0, 4978.0]"
823217,1.0,6,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[5652.0, 571.0, 6068.0, 1261.0]"
823218,0.5314423441886901,6696,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Prodeniini,Spodoptera,Spodoptera,Spodoptera frugiperda,"[5776.0, 304.0, 5938.0, 430.0]"
823219,1.0,4468,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cnephasiini,Decodes,Decodes,Decodes basiplagana,"[2569.0, 4299.0, 2705.0, 4485.0]"
823220,0.9562124609947201,11613,10292,Aug 29 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7643.0, 5623.0, 8513.0, 6857.0]"
823221,0.9145980477333061,11613,10370,May 23 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[2.0, 5740.0, 713.0, 6944.0]"
823222,0.209555804729461,6559,10370,May 23 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Clepsis,Clepsis,Clepsis peritana,"[7956.0, 5388.0, 9152.0, 6936.0]"
823223,0.18521538376808103,7494,10370,May 23 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[6009.0, 428.0, 6227.0, 531.0]"
823224,0.9330636262893671,11613,10328,Jul 2 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[3.0, 5727.0, 937.0, 6944.0]"
823225,0.949365079402923,11613,10328,Jul 2 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7372.0, 1838.0, 7514.0, 2010.0]"
823226,0.847319424152374,11613,10328,Jul 2 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[31.0, 4992.0, 1374.0, 6944.0]"
823227,0.072310671210289,7621,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Thyraylia,Thyraylia,Thyraylia nana,"[8390.0, 1370.0, 8498.0, 1532.0]"
823228,0.22223751246929102,5143,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Eulepidotinae,Panopodini,Anticarsia,Anticarsia,Anticarsia gemmatalis,"[5090.0, 3457.0, 5277.0, 3629.0]"
823229,0.34561207890510504,6101,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Ephestiodes,Ephestiodes,Ephestiodes infimella,"[4989.0, 1183.0, 5150.0, 1323.0]"
823230,1.0,8599,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Elaphriini,,,,"[1443.0, 4530.0, 1583.0, 4729.0]"
823231,0.18131472170352902,7576,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Zygaenoidea,Limacodidae,Limacodinae,Isa,,Isa,Isa textula,"[6577.0, 699.0, 6704.0, 893.0]"
823232,0.53930926322937,15,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[4296.0, 6470.0, 4451.0, 6658.0]"
823233,0.14977072179317402,4495,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Grapholitini,Cydia,Cydia,Cydia latiferreana,"[2185.0, 3586.0, 2327.0, 3770.0]"
823234,1.0,6929,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Crambinae,Argyriini,Argyria,Argyria,Argyria nivalis,"[2697.0, 1049.0, 2892.0, 1245.0]"
823235,1.0,6977,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Sterrhinae,Scopulini,Scopula,Scopula,Scopula junctaria,"[7686.0, 5770.0, 9152.0, 6944.0]"
823236,0.06876625865697801,16,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tineoidea,Psychidae,Oiketicinae,Thyridopteryx,,Thyridopteryx,Thyridopteryx ephemeraeformis,"[5578.0, 4116.0, 6244.0, 4854.0]"
823237,0.539359271526336,3765,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Sterrhinae,Scopulini,Scopula,Scopula,Scopula limboundata,"[8607.0, 5732.0, 9152.0, 6067.0]"
823238,0.151380196213722,1607,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Momphidae,Momphinae,Mompha,,Mompha,Mompha subbistrigella,"[2223.0, 4475.0, 2403.0, 4615.0]"
823239,0.537417471408844,15,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[5966.0, 2789.0, 6141.0, 2929.0]"
823240,1.0,41,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Heterocampa,Heterocampa,Heterocampa guttivitta,"[20.0, 256.0, 396.0, 743.0]"
823241,0.346406191587448,6035,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Moodna,,Moodna,Moodna ostrinella,"[3264.0, 1203.0, 3419.0, 1363.0]"
823242,0.242054000496864,977,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Elaphriini,Galgula,Galgula,Galgula partita,"[5246.0, 3341.0, 5445.0, 3485.0]"
823243,0.327242702245712,6035,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Moodna,,Moodna,Moodna ostrinella,"[4756.0, 3415.0, 4896.0, 3567.0]"
823244,1.0,2876,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Nematocampa,,Nematocampa,Nematocampa resistaria,"[4279.0, 5138.0, 4788.0, 5364.0]"
823245,0.3250732421875,6932,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Scoparia,,Scoparia,Scoparia cinereomedia,"[4226.0, 3918.0, 4367.0, 4095.0]"
823246,1.0,4663,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,Olethreutes,Olethreutes,Olethreutes fasciatana,"[5610.0, 1621.0, 5742.0, 1787.0]"
823247,0.08193005621433201,4676,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Pandemis,Pandemis,Pandemis limitata,"[8147.0, 4425.0, 8436.0, 4677.0]"
823248,0.348579615354537,6099,10328,Jul 2 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Ephestiodes,Ephestiodes,Ephestiodes gilvescentella,"[581.0, 3104.0, 763.0, 3201.0]"
823249,0.938644647598266,11613,10376,Jun 6 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7981.0, 5359.0, 9152.0, 6944.0]"
823250,0.918225526809692,11613,10376,Jun 6 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[5.0, 5676.0, 953.0, 6875.0]"
823251,0.945935785770416,11613,10274,Jun 30 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5622.0, 3080.0, 5757.0, 3366.0]"
823252,0.948507726192474,11613,10274,Jun 30 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7681.0, 5794.0, 8605.0, 6891.0]"
823253,0.9460322260856621,11613,10274,Jun 30 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6528.0, 1331.0, 6651.0, 1525.0]"
823254,0.22187189757823902,5212,10274,Jun 30 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Acronictinae,Acronicta,,Acronicta,Acronicta retardata,"[2307.0, 4450.0, 2594.0, 4833.0]"
823255,1.0,11365,10274,Jun 30 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,,,,"[2413.0, 0.0, 2603.0, 134.0]"
823256,0.9341360330581661,11613,10347,Sep 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5743.0, 889.0, 6935.0]"
823257,0.433106333017349,6935,10347,Sep 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Scoparia,,Scoparia,Scoparia biplagialis,"[3762.0, 3573.0, 3889.0, 3729.0]"
823258,0.064599685370922,5342,10347,Sep 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Xylenina,Agrochola,Agrochola bicolorago,"[7756.0, 5601.0, 9046.0, 6931.0]"
823259,0.9367201328277581,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[958.0, 3830.0, 1083.0, 4045.0]"
823260,0.9399049282073971,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[3228.0, 4319.0, 3440.0, 4627.0]"
823261,0.947086691856384,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8400.0, 1662.0, 8676.0, 1965.0]"
823262,0.931002080440521,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[151.0, 4376.0, 305.0, 4677.0]"
823263,0.74394005537033,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[5699.0, 3979.0, 5810.0, 4164.0]"
823264,0.9497289061546321,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[2720.0, 1990.0, 2874.0, 2213.0]"
823265,0.9453741312026971,11613,10384,Jun 30 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7800.0, 5304.0, 9152.0, 6944.0]"
823266,0.095601096749305,6594,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Aethes,Aethes,Aethes biscana,"[282.0, 135.0, 410.0, 337.0]"
823267,0.5184503197669981,7494,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[6767.0, 191.0, 6928.0, 341.0]"
823268,0.177548170089721,7494,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[8097.0, 424.0, 8224.0, 596.0]"
823269,1.0,6569,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[6695.0, 651.0, 6924.0, 1019.0]"
823270,0.326347798109054,15,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[7413.0, 2925.0, 7551.0, 3122.0]"
823271,1.0,7246,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria pustularia,"[3344.0, 955.0, 3766.0, 1213.0]"
823272,1.0,6569,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[3234.0, 3736.0, 3586.0, 4085.0]"
823273,0.044819097965955006,6673,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Zygaenoidea,Limacodidae,Limacodinae,Apoda,,Apoda,Apoda y-inversa,"[6353.0, 2024.0, 6479.0, 2218.0]"
823274,1.0,15,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[2642.0, 1855.0, 2775.0, 2101.0]"
823275,0.153457447886466,6035,10384,Jun 30 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Moodna,,Moodna,Moodna ostrinella,"[5505.0, 3021.0, 5659.0, 3175.0]"
823276,0.9462093710899351,11613,10389,Aug 18 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7901.0, 5355.0, 9152.0, 6944.0]"
823277,1.0,6365,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[3448.0, 2732.0, 4088.0, 3078.0]"
823278,1.0,5489,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Pantheinae,Panthea,,Panthea,Panthea furcilla,"[6712.0, 4568.0, 6978.0, 5015.0]"
823279,0.072523549199104,300,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Tortricini,Acleris,Acleris,Acleris hastiana,"[3568.0, 2356.0, 3724.0, 2505.0]"
823280,0.488408595323562,6935,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Scoparia,,Scoparia,Scoparia biplagialis,"[632.0, 1730.0, 736.0, 1914.0]"
823281,1.0,6365,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[2.0, 5187.0, 1077.0, 6778.0]"
823282,1.0,32,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Disclisioprocta,Disclisioprocta,Disclisioprocta stellata,"[2900.0, 5778.0, 3342.0, 6018.0]"
823283,1.0,6365,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[2901.0, 819.0, 3617.0, 1198.0]"
823284,1.0,36,10389,Aug 18 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria bisignata,"[4252.0, 4038.0, 4760.0, 4311.0]"
823285,0.93285447359085,11613,10364,May 9 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7966.0, 5393.0, 9152.0, 6922.0]"
823286,0.7220969200134271,11613,10364,May 9 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[11.0, 5838.0, 703.0, 6935.0]"
823287,0.13945665955543501,4934,10261,May 21 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Xylenina,Lithophane,Lithophane pexata,"[449.0, 5651.0, 1751.0, 6311.0]"
823288,0.186964273452758,6925,10261,May 21 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Spilomelinae,Nomophilini,Desmia,Desmia,Desmia funeralis,"[7589.0, 5820.0, 8598.0, 6698.0]"
823289,0.888673365116119,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[2669.0, 377.0, 2998.0, 813.0]"
823290,0.950308322906494,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7727.0, 5748.0, 8591.0, 6923.0]"
823291,0.147740140557289,4219,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Hypeninae,Hypena,,Hypena,Hypena scabra,"[3558.0, 333.0, 3701.0, 563.0]"
823292,0.50626116991043,6,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[73.0, 4419.0, 455.0, 4974.0]"
823293,1.0,6,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[5671.0, 579.0, 6066.0, 1253.0]"
823294,0.121843792498111,6616,10298,Sep 15 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Syndemis,Syndemis,Syndemis afflictana,"[6581.0, 4773.0, 6678.0, 4952.0]"
823295,0.9432155489921571,11613,10381,Jun 20 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7905.0, 5371.0, 9152.0, 6942.0]"
823296,0.34205225110054005,2934,10381,Jun 20 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Pasiphila,Pasiphila,Pasiphila rectangulata,"[4126.0, 5649.0, 4408.0, 5932.0]"
823297,0.8768922090530391,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[4740.0, 5279.0, 4917.0, 5469.0]"
823298,0.9251165390014641,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8.0, 5785.0, 739.0, 6895.0]"
823299,0.9461086392402641,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7433.0, 1083.0, 7555.0, 1287.0]"
823300,0.9486067295074461,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[1700.0, 2697.0, 1916.0, 2876.0]"
823301,0.9543909430503841,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[4101.0, 3800.0, 4274.0, 3953.0]"
823302,0.9552125930786131,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[6733.0, 3657.0, 7244.0, 4220.0]"
823303,0.933190882205963,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8061.0, 5388.0, 9152.0, 6887.0]"
823304,1.0,24,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Saturniidae,Ceratocampinae,Dryocampa,,Dryocampa,Dryocampa rubicunda,"[6679.0, 5222.0, 9152.0, 6753.0]"
823305,1.0,24,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Saturniidae,Ceratocampinae,Dryocampa,,Dryocampa,Dryocampa rubicunda,"[7464.0, 5048.0, 8183.0, 5692.0]"
823306,0.071411833167076,6717,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Renia,,Renia,Renia discoloralis,"[0.0, 2699.0, 96.0, 2856.0]"
823307,0.24450567364692602,6448,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,Nemoria,Nemoria,Nemoria bistriaria,"[4974.0, 4495.0, 5386.0, 4676.0]"
823308,0.132160544395446,2728,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Operophterini,Operophtera,Operophtera,Operophtera brumata,"[1191.0, 1758.0, 1561.0, 1981.0]"
823309,1.0,6448,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,Nemoria,Nemoria,Nemoria bistriaria,"[1975.0, 1997.0, 2465.0, 2256.0]"
823310,0.220250815153121,7281,10367,May 16 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria aemulataria,"[2578.0, 749.0, 2876.0, 1188.0]"
823311,0.9467800855636591,11613,10403,Sep 22 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7944.0, 5352.0, 9152.0, 6944.0]"
823312,0.44735473394393904,7247,10403,Sep 22 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Zanclognatha,,Zanclognatha,Zanclognatha marcidilinea,"[8912.0, 1683.0, 9152.0, 1986.0]"
823313,0.9370959997177121,11613,10399,Sep 12 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8014.0, 5383.0, 9152.0, 6935.0]"
823314,0.5146908164024351,11613,10399,Sep 12 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8077.0, 88.0, 8308.0, 252.0]"
823315,0.808479130268096,11613,10399,Sep 12 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[21.0, 5436.0, 1409.0, 6719.0]"
823316,0.943824589252471,11613,10371,May 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[5.0, 5778.0, 678.0, 6944.0]"
823317,0.9559699892997741,11613,10371,May 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[2304.0, 3384.0, 2667.0, 3977.0]"
823318,0.9379935860633851,11613,10371,May 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8051.0, 5388.0, 9152.0, 6905.0]"
823319,0.9081287980079651,11613,10371,May 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7008.0, 5443.0, 9152.0, 6753.0]"
823320,0.9440696239471431,11613,10371,May 26 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[1282.0, 4061.0, 1420.0, 4260.0]"
823321,1.0,6954,10371,May 26 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Drepanoidea,Drepanidae,Drepaninae,Drepanini,Drepana,Drepana,Drepana arcuata,"[8173.0, 3226.0, 8489.0, 3733.0]"
823322,1.0,6498,10371,May 26 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Melanolophiini,Eufidonia,Eufidonia,Eufidonia notataria,"[4366.0, 5146.0, 4943.0, 5547.0]"
823323,0.143027454614639,2804,10371,May 26 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia intricata,"[8903.0, 2725.0, 9152.0, 2864.0]"
823324,0.8868188858032221,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[6867.0, 2278.0, 7045.0, 2441.0]"
823325,0.5762671828269951,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8627.0, 2110.0, 8820.0, 2252.0]"
823326,0.9335350990295411,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[4747.0, 3207.0, 4904.0, 3428.0]"
823327,0.9026136398315431,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8395.0, 3791.0, 8754.0, 3978.0]"
823328,0.9265749454498291,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7645.0, 5247.0, 9152.0, 6944.0]"
823329,0.761965274810791,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7100.0, 6788.0, 7494.0, 6929.0]"
823330,0.221549063920974,15,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[6434.0, 617.0, 6594.0, 810.0]"
823331,1.0,5993,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Saturniidae,Ceratocampinae,Anisota,,Anisota,Anisota virginiensis,"[0.0, 5486.0, 1505.0, 6944.0]"
823332,0.23640541732311202,6581,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Choristoneura,Choristoneura,Choristoneura fumiferana,"[3401.0, 4279.0, 3631.0, 4458.0]"
823333,1.0,8672,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,,,,"[4517.0, 669.0, 4631.0, 850.0]"
823334,1.0,7246,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria pustularia,"[2825.0, 2.0, 3259.0, 220.0]"
